"device_id","timestamp","product_id"
"2","2025-09-29 15:21:20.065129+00","4"
"2","2025-09-29 15:22:00.556148+00","4"
"2","2025-09-29 15:23:50.095281+00","4"
"2","2025-09-29 15:25:47.953996+00","4"
"2","2025-09-29 15:26:20.132849+00","4"
"2","2025-09-29 15:28:50.201634+00","4"
"2","2025-09-29 15:29:35.461515+00","4"
"2","2025-09-29 15:31:20.198642+00","4"
"2","2025-09-29 15:33:23.177084+00","4"
"2","2025-09-29 15:33:50.208191+00","4"
"2","2025-09-29 15:36:20.270284+00","4"
"2","2025-09-29 15:37:10.588382+00","4"
"2","2025-09-29 15:38:50.27585+00","4"
"2","2025-09-29 15:40:57.79902+00","4"
"2","2025-09-29 15:41:20.343326+00","4"
"2","2025-09-29 15:43:50.368424+00","4"
"2","2025-09-29 15:44:45.212916+00","4"
"2","2025-09-29 15:46:20.370273+00","4"
"2","2025-09-29 15:48:33.340554+00","4"
"2","2025-09-29 15:48:50.439766+00","4"
"2","2025-09-29 15:51:20.535598+00","4"
"2","2025-09-29 15:52:24.692163+00","4"
"2","2025-09-29 15:53:50.492316+00","4"
"2","2025-09-29 15:56:16.749491+00","4"
"2","2025-09-29 15:58:50.692425+00","4"
"2","2025-09-29 16:00:09.245667+00","4"
"2","2025-09-29 16:01:20.701141+00","4"
"2","2025-09-29 16:03:50.744539+00","4"
"2","2025-09-29 16:04:01.308068+00","4"
"2","2025-09-29 16:06:20.786167+00","4"
"2","2025-09-29 16:07:52.807728+00","4"
"2","2025-09-29 16:08:50.782605+00","4"
"2","2025-09-29 16:11:20.823182+00","4"
"2","2025-09-29 16:11:44.102346+00","4"
"2","2025-09-29 16:13:50.746918+00","4"
"2","2025-09-29 16:15:35.762103+00","4"
"2","2025-09-29 16:16:20.882038+00","4"
"2","2025-09-29 16:18:50.885597+00","4"
"2","2025-09-29 16:19:27.044413+00","4"
"2","2025-09-29 16:21:20.914859+00","4"
"2","2025-09-29 16:23:50.959783+00","4"
"2","2025-09-29 16:25:11.107231+00","4"
"2","2025-09-29 16:26:21.019635+00","4"
"2","2025-09-29 16:28:51.021903+00","4"
"2","2025-09-29 16:29:03.014546+00","4"
"2","2025-09-29 16:31:21.081558+00","4"
"2","2025-09-29 16:32:55.008287+00","4"
"2","2025-09-29 16:33:51.088466+00","4"
"2","2025-09-29 16:36:21.143953+00","4"
"2","2025-09-29 16:36:47.060603+00","4"
"2","2025-09-29 16:38:51.108441+00","4"
"2","2025-09-29 16:40:47.56957+00","4"
"2","2025-09-29 16:41:21.171075+00","4"
"2","2025-09-29 16:43:51.19751+00","4"
"2","2025-09-29 16:44:53.616914+00","4"
"2","2025-09-29 16:46:21.178496+00","4"
"2","2025-09-29 16:48:51.209732+00","4"
"2","2025-09-29 16:49:00.453201+00","4"
"2","2025-09-29 16:51:21.220775+00","4"
"2","2025-09-29 16:53:07.06401+00","4"
"2","2025-09-29 16:53:51.206251+00","4"
"2","2025-09-29 16:56:21.220682+00","4"
"2","2025-09-29 16:57:13.007013+00","4"
"2","2025-09-29 16:58:51.267667+00","4"
"2","2025-09-29 17:01:19.108402+00","4"
"2","2025-09-29 17:03:53.125085+00","4"
"2","2025-09-29 17:05:25.408462+00","4"
"2","2025-09-29 17:06:23.146734+00","4"
"2","2025-09-29 17:08:53.224855+00","4"
"2","2025-09-29 17:09:31.146777+00","4"
"2","2025-09-29 17:11:23.24754+00","4"
"2","2025-09-29 17:13:37.243205+00","4"
"2","2025-09-29 17:13:53.24034+00","4"
"2","2025-09-29 17:16:23.261993+00","4"
"2","2025-09-29 17:17:43.345383+00","4"
"2","2025-09-29 17:18:53.306426+00","4"
"2","2025-09-29 17:21:23.334668+00","4"
"2","2025-09-29 17:21:49.24438+00","4"
"2","2025-09-29 17:23:53.393448+00","4"
"2","2025-09-29 17:25:55.579207+00","4"
"2","2025-09-29 17:26:23.39513+00","4"
"2","2025-09-29 17:28:53.418317+00","4"
"2","2025-09-29 17:30:01.977157+00","4"
"2","2025-09-29 17:31:23.448226+00","4"
"2","2025-09-29 17:33:53.498185+00","4"
"2","2025-09-29 17:34:08.3956+00","4"
"2","2025-09-29 17:36:23.516535+00","4"
"2","2025-09-29 17:38:14.96937+00","4"
"2","2025-09-29 17:38:53.570401+00","4"
"2","2025-09-29 17:41:23.615859+00","4"
"2","2025-09-29 17:42:21.764637+00","4"
"2","2025-09-29 17:43:53.667546+00","4"
"2","2025-09-29 17:46:23.669343+00","4"
"2","2025-09-29 17:48:53.69229+00","4"
"2","2025-09-29 17:50:34.822119+00","4"
"2","2025-09-29 17:51:23.705312+00","4"
"2","2025-09-29 17:53:53.721328+00","4"
"2","2025-09-29 17:54:41.639219+00","4"
"2","2025-09-29 17:56:23.771366+00","4"
"2","2025-09-29 17:58:48.452187+00","4"
"2","2025-09-29 17:58:53.743476+00","4"
"2","2025-09-29 18:01:23.879109+00","4"
"2","2025-09-29 18:02:55.238285+00","4"
"2","2025-09-29 18:03:53.848706+00","4"
"2","2025-09-29 18:06:23.929389+00","4"
"2","2025-09-29 18:07:01.965099+00","4"
"2","2025-09-29 18:08:53.949743+00","4"
"2","2025-09-29 18:11:08.805508+00","4"
"2","2025-09-29 18:11:23.965528+00","4"
"2","2025-09-29 18:13:54.046291+00","4"
"2","2025-09-29 18:15:15.550384+00","4"
"2","2025-09-29 18:16:24.033837+00","4"
"2","2025-09-29 18:18:54.070614+00","4"
"2","2025-09-29 18:19:21.939555+00","4"
"2","2025-09-29 18:21:24.090867+00","4"
"2","2025-09-29 18:23:28.039285+00","4"
"2","2025-09-29 18:23:54.117755+00","4"
"2","2025-09-29 19:09:13.272668+00","4"
"2","2025-09-29 19:25:07.127127+00","4"
"2","2025-09-29 19:27:15.885595+00","4"
"2","2025-09-29 19:29:17.739237+00","4"
"2","2025-09-29 19:29:46.02188+00","4"
"2","2025-09-29 19:32:16.016896+00","4"
"2","2025-09-29 19:33:24.851954+00","4"
"2","2025-09-29 19:34:46.028886+00","4"
"2","2025-09-29 19:37:16.070541+00","4"
"2","2025-09-29 19:37:32.048773+00","4"
"2","2025-09-29 19:39:46.034959+00","4"
"2","2025-09-29 19:41:39.477307+00","4"
"2","2025-09-29 19:42:16.10657+00","4"
"2","2025-09-29 19:44:46.150006+00","4"
"2","2025-09-29 19:45:47.345062+00","4"
"2","2025-09-29 19:47:16.18272+00","4"
"2","2025-09-29 19:49:46.190039+00","4"
"2","2025-09-29 19:49:54.936738+00","4"
"2","2025-09-29 19:52:16.217861+00","4"
"2","2025-09-29 19:54:02.631376+00","4"
"2","2025-09-29 19:54:46.208054+00","4"
"2","2025-09-29 19:57:16.266291+00","4"
"2","2025-09-29 19:58:10.234242+00","4"
"2","2025-09-29 19:59:46.266343+00","4"
"2","2025-09-29 20:02:16.317828+00","4"
"2","2025-09-29 20:04:46.352489+00","4"
"2","2025-09-29 20:06:24.816299+00","4"
"2","2025-09-29 20:07:16.364545+00","4"
"2","2025-09-29 20:09:46.383566+00","4"
"2","2025-09-29 20:10:31.942914+00","4"
"2","2025-09-29 20:12:16.406891+00","4"
"2","2025-09-29 20:14:39.032073+00","4"
"2","2025-09-29 20:14:46.447837+00","4"
"2","2025-09-29 20:17:16.487663+00","4"
"2","2025-09-29 20:18:46.023115+00","4"
"2","2025-09-29 20:19:46.511762+00","4"
"2","2025-09-29 20:22:16.539473+00","4"
"2","2025-09-29 20:22:52.854989+00","4"
"2","2025-09-29 20:24:46.546713+00","4"
"2","2025-09-29 20:26:59.790746+00","4"
"2","2025-09-29 20:27:16.534894+00","4"
"2","2025-09-29 20:29:46.554942+00","4"
"2","2025-09-29 20:31:06.969664+00","4"
"2","2025-09-29 20:32:16.605694+00","4"
"2","2025-09-29 20:34:46.597302+00","4"
"2","2025-09-29 20:35:14.226554+00","4"
"2","2025-09-29 20:37:16.580553+00","4"
"2","2025-09-29 20:39:21.557047+00","4"
"2","2025-09-29 20:39:46.6649+00","4"
"2","2025-09-29 20:42:16.682856+00","4"
"2","2025-09-29 20:43:29.579655+00","4"
"2","2025-09-29 20:44:46.712374+00","4"
"2","2025-09-29 20:47:16.750174+00","4"
"2","2025-09-29 20:47:37.440605+00","4"
"2","2025-09-29 20:49:46.742496+00","4"
"2","2025-09-29 20:51:45.030656+00","4"
"2","2025-09-29 20:52:16.828739+00","4"
"2","2025-09-29 20:54:46.847189+00","4"
"2","2025-09-29 20:55:52.464531+00","4"
"2","2025-09-29 20:59:46.921226+00","4"
"2","2025-09-29 21:00:00.304028+00","4"
"2","2025-09-29 21:02:16.927531+00","4"
"2","2025-09-29 21:04:03.651542+00","4"
"2","2025-09-29 21:04:46.979332+00","4"
"2","2025-09-29 21:07:16.949393+00","4"
"2","2025-09-29 21:08:15.702095+00","4"
"2","2025-09-29 21:09:46.997844+00","4"
"2","2025-09-29 21:12:17.035628+00","4"
"2","2025-09-29 21:12:23.640492+00","4"
"2","2025-09-29 21:14:47.067629+00","4"
"2","2025-09-29 21:16:31.320769+00","4"
"2","2025-09-29 21:17:17.121551+00","4"
"2","2025-09-29 21:19:47.229684+00","4"
"2","2025-09-29 21:20:38.05847+00","4"
"2","2025-09-29 21:22:17.172121+00","4"
"2","2025-09-29 21:24:44.718816+00","4"
"2","2025-09-29 21:27:17.338477+00","4"
"2","2025-09-29 21:28:51.481202+00","4"
"2","2025-09-29 21:29:47.308647+00","4"
"2","2025-09-29 21:32:17.398022+00","4"
"2","2025-09-29 21:32:58.695995+00","4"
"2","2025-09-29 21:34:47.387034+00","4"
"2","2025-09-29 21:37:06.093899+00","4"
"2","2025-09-29 21:37:17.405762+00","4"
"2","2025-09-29 21:39:47.466891+00","4"
"2","2025-09-29 21:41:13.415668+00","4"
"2","2025-09-29 21:42:17.528402+00","4"
"2","2025-09-29 21:44:47.526947+00","4"
"2","2025-09-29 21:45:21.042368+00","4"
"2","2025-09-29 21:47:17.556245+00","4"
"2","2025-09-29 21:49:28.325349+00","4"
"2","2025-09-29 21:49:47.545772+00","4"
"2","2025-09-29 21:52:17.576282+00","4"
"2","2025-09-29 21:53:35.718932+00","4"
"2","2025-09-29 21:54:47.6712+00","4"
"2","2025-09-29 21:57:17.619502+00","4"
"2","2025-09-29 21:57:42.934914+00","4"
"2","2025-09-29 21:59:47.593889+00","4"
"2","2025-09-29 22:01:47.944504+00","4"
"2","2025-09-29 22:02:17.66896+00","4"
"2","2025-09-29 22:04:47.669195+00","4"
"2","2025-09-29 22:05:44.977778+00","4"
"2","2025-09-29 22:07:17.681788+00","4"
"2","2025-09-29 22:09:40.677577+00","4"
"2","2025-09-29 22:09:47.635301+00","4"
"2","2025-09-29 22:12:17.758813+00","4"
"2","2025-09-29 22:13:36.497585+00","4"
"2","2025-09-29 22:14:47.787345+00","4"
"2","2025-09-29 22:17:17.810886+00","4"
"2","2025-09-29 22:17:32.258287+00","4"
"2","2025-09-29 22:19:47.84589+00","4"
"2","2025-09-29 22:21:27.988856+00","4"
"2","2025-09-29 22:22:17.88765+00","4"
"2","2025-09-29 22:24:47.87842+00","4"
"2","2025-09-29 22:25:23.707863+00","4"
"2","2025-09-29 22:27:17.898631+00","4"
"2","2025-09-29 22:29:19.813447+00","4"
"2","2025-09-29 22:29:49.956842+00","4"
"2","2025-09-29 22:32:17.968237+00","4"
"2","2025-09-29 22:33:15.899395+00","4"
"2","2025-09-29 22:34:47.975915+00","4"
"2","2025-09-29 22:37:12.027731+00","4"
"2","2025-09-29 22:37:17.963264+00","4"
"2","2025-09-29 22:39:48.023678+00","4"
"2","2025-09-29 22:41:08.551359+00","4"
"2","2025-09-29 22:42:18.021968+00","4"
"2","2025-09-29 22:44:48.092843+00","4"
"2","2025-09-29 22:45:05.087696+00","4"
"2","2025-09-29 22:47:18.009616+00","4"
"2","2025-09-29 22:49:01.544145+00","4"
"2","2025-09-29 22:49:48.115011+00","4"
"2","2025-09-29 22:52:18.141948+00","4"
"2","2025-09-29 22:52:57.713659+00","4"
"2","2025-09-29 22:54:48.165858+00","4"
"2","2025-09-29 22:56:54.049732+00","4"
"2","2025-09-29 22:57:18.183213+00","4"
"2","2025-09-29 22:59:48.203415+00","4"
"2","2025-09-29 23:00:50.332493+00","4"
"2","2025-09-29 23:02:18.277977+00","4"
"2","2025-09-29 23:04:46.361061+00","4"
"2","2025-09-29 23:07:19.256479+00","4"
"2","2025-09-29 23:08:42.587205+00","4"
"2","2025-09-29 23:09:49.271416+00","4"
"2","2025-09-29 23:12:19.295181+00","4"
"2","2025-09-29 23:12:38.837253+00","4"
"2","2025-09-29 23:14:49.286152+00","4"
"2","2025-09-29 23:16:35.131598+00","4"
"2","2025-09-29 23:17:19.367521+00","4"
"2","2025-09-29 23:19:49.389763+00","4"
"2","2025-09-29 23:20:31.784145+00","4"
"2","2025-09-29 23:22:19.451898+00","4"
"2","2025-09-29 23:24:28.191004+00","4"
"2","2025-09-29 23:24:49.469459+00","4"
"2","2025-09-29 23:27:19.513082+00","4"
"2","2025-09-29 23:28:24.560284+00","4"
"2","2025-09-29 23:29:49.519368+00","4"
"2","2025-09-29 23:32:19.529292+00","4"
"2","2025-09-29 23:34:49.736349+00","4"
"2","2025-09-29 23:36:16.643621+00","4"
"2","2025-09-29 23:37:19.596044+00","4"
"2","2025-09-29 23:39:49.604183+00","4"
"2","2025-09-29 23:40:12.581436+00","4"
"2","2025-09-29 23:42:19.566391+00","4"
"2","2025-09-29 23:44:08.626627+00","4"
"2","2025-09-29 23:44:49.671366+00","4"
"2","2025-09-29 23:47:19.672607+00","4"
"2","2025-09-29 23:48:04.662575+00","4"
"2","2025-09-29 23:49:49.659494+00","4"
"2","2025-09-29 23:52:00.594176+00","4"
"2","2025-09-29 23:52:19.708421+00","4"
"2","2025-09-29 23:54:49.732771+00","4"
"2","2025-09-29 23:55:57.106905+00","4"
"2","2025-09-29 23:57:19.785415+00","4"
"2","2025-09-29 23:59:49.764733+00","4"
"2","2025-09-30 00:02:19.837194+00","4"
"2","2025-09-30 00:03:49.077012+00","4"
"2","2025-09-30 00:04:49.841283+00","4"
"2","2025-09-30 00:07:19.897304+00","4"
"2","2025-09-30 00:07:44.971107+00","4"
"2","2025-09-30 00:09:49.85692+00","4"
"2","2025-09-30 00:11:40.356246+00","4"
"2","2025-09-30 00:12:19.938762+00","4"
"2","2025-09-30 00:14:49.979043+00","4"
"2","2025-09-30 00:15:35.781322+00","4"
"2","2025-09-30 00:17:20.016742+00","4"
"2","2025-09-30 00:19:31.05595+00","4"
"2","2025-09-30 00:19:50.030019+00","4"
"2","2025-09-30 00:22:20.096435+00","4"
"2","2025-09-30 00:23:27.446114+00","4"
"2","2025-09-30 00:24:50.090085+00","4"
"2","2025-09-30 00:27:20.080179+00","4"
"2","2025-09-30 00:29:50.135369+00","4"
"2","2025-09-30 00:31:19.406684+00","4"
"2","2025-09-30 00:32:20.138342+00","4"
"2","2025-09-30 00:34:50.188077+00","4"
"2","2025-09-30 00:35:15.55757+00","4"
"2","2025-09-30 00:37:20.166424+00","4"
"2","2025-09-30 00:39:11.925134+00","4"
"2","2025-09-30 00:39:50.182057+00","4"
"2","2025-09-30 00:42:20.247655+00","4"
"2","2025-09-30 00:43:08.095171+00","4"
"2","2025-09-30 00:44:50.266716+00","4"
"2","2025-09-30 00:47:03.878464+00","4"
"2","2025-09-30 00:47:20.339437+00","4"
"2","2025-09-30 00:49:50.306866+00","4"
"2","2025-09-30 00:50:59.942193+00","4"
"2","2025-09-30 00:52:20.332409+00","4"
"2","2025-09-30 00:54:50.370361+00","4"
"2","2025-09-30 00:54:55.955152+00","4"
"2","2025-09-30 00:57:20.408024+00","4"
"2","2025-09-30 00:58:52.278791+00","4"
"2","2025-09-30 00:59:50.42118+00","4"
"2","2025-09-30 01:02:20.436335+00","4"
"2","2025-09-30 01:02:48.673012+00","4"
"2","2025-09-30 01:04:50.404158+00","4"
"2","2025-09-30 01:06:44.49178+00","4"
"2","2025-09-30 01:07:20.463168+00","4"
"2","2025-09-30 01:09:50.489802+00","4"
"2","2025-09-30 01:10:36.399708+00","4"
"2","2025-09-30 01:12:20.55556+00","4"
"2","2025-09-30 01:14:36.602707+00","4"
"2","2025-09-30 01:14:50.500241+00","4"
"2","2025-09-30 01:17:20.596289+00","4"
"2","2025-09-30 01:18:32.583877+00","4"
"2","2025-09-30 01:19:50.565228+00","4"
"2","2025-09-30 01:22:20.632836+00","4"
"2","2025-09-30 01:22:28.603005+00","4"
"2","2025-09-30 01:24:50.654919+00","4"
"2","2025-09-30 01:26:24.475007+00","4"
"2","2025-09-30 01:27:20.707869+00","4"
"2","2025-09-30 01:29:50.770877+00","4"
"2","2025-09-30 01:30:20.343968+00","4"
"2","2025-09-30 01:32:20.733699+00","4"
"2","2025-09-30 01:34:16.281153+00","4"
"2","2025-09-30 01:34:50.721994+00","4"
"2","2025-09-30 01:37:20.781835+00","4"
"2","2025-09-30 01:38:12.127633+00","4"
"2","2025-09-30 01:39:50.854474+00","4"
"2","2025-09-30 01:42:08.290245+00","4"
"2","2025-09-30 01:42:20.812963+00","4"
"2","2025-09-30 01:44:50.90411+00","4"
"2","2025-09-30 01:46:04.045978+00","4"
"2","2025-09-30 01:47:20.907585+00","4"
"2","2025-09-30 01:49:50.951752+00","4"
"2","2025-09-30 01:50:00.108202+00","4"
"2","2025-09-30 01:52:21.000452+00","4"
"2","2025-09-30 01:53:55.978581+00","4"
"2","2025-09-30 01:54:50.99385+00","4"
"2","2025-09-30 01:57:21.048972+00","4"
"2","2025-09-30 01:57:51.419479+00","4"
"2","2025-09-30 01:59:51.074052+00","4"
"2","2025-09-30 02:01:46.982247+00","4"
"2","2025-09-30 02:02:21.072777+00","4"
"2","2025-09-30 02:04:51.138332+00","4"
"2","2025-09-30 02:05:42.279846+00","4"
"2","2025-09-30 02:07:21.161487+00","4"
"2","2025-09-30 02:09:37.710961+00","4"
"2","2025-09-30 02:09:51.088083+00","4"
"2","2025-09-30 02:12:21.233583+00","4"
"2","2025-09-30 02:14:51.211116+00","4"
"2","2025-09-30 02:17:21.250441+00","4"
"2","2025-09-30 02:17:28.778739+00","4"
"2","2025-09-30 02:19:51.311445+00","4"
"2","2025-09-30 02:21:24.452383+00","4"
"2","2025-09-30 02:22:21.325003+00","4"
"2","2025-09-30 02:24:51.337649+00","4"
"2","2025-09-30 02:25:19.529896+00","4"
"2","2025-09-30 02:27:21.305438+00","4"
"2","2025-09-30 02:29:14.300654+00","4"
"2","2025-09-30 02:29:51.378876+00","4"
"2","2025-09-30 02:32:21.439767+00","4"
"2","2025-09-30 02:33:08.925013+00","4"
"2","2025-09-30 02:34:51.46907+00","4"
"2","2025-09-30 02:37:03.711058+00","4"
"2","2025-09-30 02:37:21.432462+00","4"
"2","2025-09-30 02:39:51.543189+00","4"
"2","2025-09-30 02:40:58.276093+00","4"
"2","2025-09-30 02:42:21.577992+00","4"
"2","2025-09-30 02:44:51.588342+00","4"
"2","2025-09-30 02:47:21.65636+00","4"
"2","2025-09-30 02:48:47.540916+00","4"
"2","2025-09-30 02:49:51.672989+00","4"
"2","2025-09-30 02:52:21.678792+00","4"
"2","2025-09-30 02:52:41.744687+00","4"
"2","2025-09-30 02:54:51.622098+00","4"
"2","2025-09-30 02:56:35.962595+00","4"
"2","2025-09-30 02:57:21.703526+00","4"
"2","2025-09-30 02:59:51.749241+00","4"
"2","2025-09-30 03:00:30.237839+00","4"
"2","2025-09-30 03:02:21.755371+00","4"
"2","2025-09-30 03:04:24.878909+00","4"
"2","2025-09-30 03:04:51.769092+00","4"
"2","2025-09-30 03:07:21.787717+00","4"
"2","2025-09-30 03:08:19.087974+00","4"
"2","2025-09-30 03:09:51.82915+00","4"
"2","2025-09-30 03:12:13.476042+00","4"
"2","2025-09-30 03:12:21.787107+00","4"
"2","2025-09-30 03:14:51.912074+00","4"
"2","2025-09-30 03:16:07.746241+00","4"
"2","2025-09-30 03:17:21.904059+00","4"
"2","2025-09-30 03:19:51.961101+00","4"
"2","2025-09-30 03:20:01.907182+00","4"
"2","2025-09-30 03:22:21.947759+00","4"
"2","2025-09-30 03:23:56.382291+00","4"
"2","2025-09-30 03:24:51.951058+00","4"
"2","2025-09-30 03:27:22.006322+00","4"
"2","2025-09-30 03:27:50.688419+00","4"
"2","2025-09-30 03:29:51.970151+00","4"
"2","2025-09-30 03:31:44.490889+00","4"
"2","2025-09-30 03:32:22.033687+00","4"
"2","2025-09-30 03:34:52.084764+00","4"
"2","2025-09-30 03:35:37.675999+00","4"
"2","2025-09-30 03:37:22.096886+00","4"
"2","2025-09-30 03:39:31.163778+00","4"
"2","2025-09-30 03:39:52.093421+00","4"
"2","2025-09-30 03:42:22.142566+00","4"
"2","2025-09-30 03:43:24.857786+00","4"
"2","2025-09-30 03:44:52.150017+00","4"
"2","2025-09-30 03:47:18.570492+00","4"
"2","2025-09-30 03:49:52.216857+00","4"
"2","2025-09-30 03:51:12.44379+00","4"
"2","2025-09-30 03:52:22.219865+00","4"
"2","2025-09-30 03:54:52.237906+00","4"
"2","2025-09-30 03:55:05.817482+00","4"
"2","2025-09-30 03:57:22.282435+00","4"
"2","2025-09-30 03:58:59.687665+00","4"
"2","2025-09-30 03:59:52.313639+00","4"
"2","2025-09-30 04:02:22.388033+00","4"
"2","2025-09-30 04:02:53.554809+00","4"
"2","2025-09-30 04:04:52.411632+00","4"
"2","2025-09-30 04:06:47.715669+00","4"
"2","2025-09-30 04:07:22.385445+00","4"
"2","2025-09-30 04:09:52.426879+00","4"
"2","2025-09-30 04:10:41.607261+00","4"
"2","2025-09-30 04:12:22.467065+00","4"
"2","2025-09-30 04:14:35.912591+00","4"
"2","2025-09-30 04:14:52.456389+00","4"
"2","2025-09-30 04:17:22.487455+00","4"
"2","2025-09-30 04:18:29.836313+00","4"
"2","2025-09-30 04:19:52.519507+00","4"
"2","2025-09-30 04:22:22.536808+00","4"
"2","2025-09-30 04:24:52.602048+00","4"
"2","2025-09-30 04:26:16.625047+00","4"
"2","2025-09-30 04:27:22.596516+00","4"
"2","2025-09-30 04:29:52.617064+00","4"
"2","2025-09-30 04:30:10.07195+00","4"
"2","2025-09-30 04:32:22.562554+00","4"
"2","2025-09-30 04:34:03.717164+00","4"
"2","2025-09-30 04:34:52.645229+00","4"
"2","2025-09-30 04:37:22.700034+00","4"
"2","2025-09-30 04:37:57.232478+00","4"
"2","2025-09-30 04:39:52.802647+00","4"
"2","2025-09-30 04:41:50.806106+00","4"
"2","2025-09-30 04:42:22.70705+00","4"
"2","2025-09-30 04:44:52.755165+00","4"
"2","2025-09-30 04:45:44.645663+00","4"
"2","2025-09-30 04:47:22.785523+00","4"
"2","2025-09-30 04:49:38.409176+00","4"
"2","2025-09-30 04:49:52.768249+00","4"
"2","2025-09-30 04:52:22.819969+00","4"
"2","2025-09-30 04:53:31.898361+00","4"
"2","2025-09-30 04:54:52.868407+00","4"
"2","2025-09-30 04:57:22.87974+00","4"
"2","2025-09-30 04:59:52.925887+00","4"
"2","2025-09-30 05:01:22.091275+00","4"
"2","2025-09-30 05:02:22.978862+00","4"
"2","2025-09-30 05:04:52.988489+00","4"
"2","2025-09-30 05:05:24.660406+00","4"
"2","2025-09-30 05:07:22.997139+00","4"
"2","2025-09-30 05:09:28.141633+00","4"
"2","2025-09-30 05:09:53.027052+00","4"
"2","2025-09-30 05:12:23.226992+00","4"
"2","2025-09-30 05:13:31.857591+00","4"
"2","2025-09-30 05:14:53.0703+00","4"
"2","2025-09-30 05:17:23.139622+00","4"
"2","2025-09-30 05:17:35.903675+00","4"
"2","2025-09-30 05:19:53.066005+00","4"
"2","2025-09-30 05:21:39.458338+00","4"
"2","2025-09-30 05:22:23.141153+00","4"
"2","2025-09-30 05:24:53.212336+00","4"
"2","2025-09-30 05:25:43.136747+00","4"
"2","2025-09-30 05:27:23.21807+00","4"
"2","2025-09-30 05:29:46.732454+00","4"
"2","2025-09-30 05:29:53.150943+00","4"
"2","2025-09-30 06:39:57.788109+00","4"
"2","2025-09-30 06:40:19.977963+00","4"
"2","2025-09-30 06:41:07.451289+00","4"
"2","2025-09-30 06:42:06.761802+00","4"
"2","2025-09-30 06:44:36.741972+00","4"
"2","2025-09-30 06:47:06.727152+00","4"
"2","2025-09-30 06:49:36.776067+00","4"
"2","2025-09-30 06:52:06.779658+00","4"
"2","2025-09-30 06:54:36.853884+00","4"
"2","2025-09-30 06:57:06.867486+00","4"
"2","2025-09-30 06:59:36.911897+00","4"
"2","2025-09-30 07:02:06.949725+00","4"
"2","2025-09-30 07:04:36.99167+00","4"
"2","2025-09-30 07:07:07.046164+00","4"
"2","2025-09-30 07:09:37.070147+00","4"
"2","2025-09-30 07:12:07.082636+00","4"
"2","2025-09-30 07:14:37.120889+00","4"
"2","2025-09-30 07:17:07.154453+00","4"
"2","2025-09-30 07:19:37.114423+00","4"
"2","2025-09-30 07:22:07.174658+00","4"
"2","2025-09-30 07:24:37.208202+00","4"
"2","2025-09-30 07:27:07.194837+00","4"
"2","2025-09-30 07:29:37.255857+00","4"
"2","2025-09-30 07:32:07.258112+00","4"
"2","2025-09-30 07:34:37.324919+00","4"
"2","2025-09-30 07:37:07.339075+00","4"
"2","2025-09-30 07:39:37.364325+00","4"
"2","2025-09-30 07:42:07.38658+00","4"
"2","2025-09-30 07:44:37.406573+00","4"
"2","2025-09-30 07:44:46.059899+00","4"
"2","2025-09-30 07:47:07.39687+00","4"
"2","2025-09-30 07:49:37.444616+00","4"
"2","2025-09-30 07:52:07.448886+00","4"
"2","2025-09-30 07:52:57.909326+00","4"
"2","2025-09-30 07:54:37.512357+00","4"
"2","2025-09-30 07:57:02.975613+00","4"
"2","2025-09-30 07:59:37.564459+00","4"
"2","2025-09-30 08:01:07.282343+00","4"
"2","2025-09-30 08:02:07.600613+00","4"
"2","2025-09-30 08:04:37.620734+00","4"
"2","2025-09-30 08:05:15.551543+00","4"
"2","2025-09-30 08:07:07.640493+00","4"
"2","2025-09-30 08:09:15.026451+00","4"
"2","2025-09-30 08:09:37.669508+00","4"
"2","2025-09-30 08:12:07.738233+00","4"
"2","2025-09-30 08:13:18.475637+00","4"
"2","2025-09-30 08:14:37.744108+00","4"
"2","2025-09-30 08:17:07.791502+00","4"
"2","2025-09-30 08:17:21.933219+00","4"
"2","2025-09-30 08:19:37.818748+00","4"
"2","2025-09-30 08:21:24.531361+00","4"
"2","2025-09-30 08:22:07.806289+00","4"
"2","2025-09-30 08:24:37.861471+00","4"
"2","2025-09-30 08:25:27.631149+00","4"
"2","2025-09-30 08:27:07.876369+00","4"
"2","2025-09-30 08:29:30.565793+00","4"
"2","2025-09-30 08:29:37.920562+00","4"
"2","2025-09-30 08:32:07.960689+00","4"
"2","2025-09-30 08:33:33.559077+00","4"
"2","2025-09-30 08:34:37.988308+00","4"
"2","2025-09-30 08:37:07.992584+00","4"
"2","2025-09-30 08:37:27.135815+00","4"
"2","2025-09-30 08:39:38.039206+00","4"
"2","2025-09-30 08:41:15.32528+00","4"
"2","2025-09-30 08:42:08.06521+00","4"
"2","2025-09-30 08:44:38.145233+00","4"
"2","2025-09-30 08:45:04.044369+00","4"
"2","2025-09-30 08:47:08.100719+00","4"
"2","2025-09-30 08:48:52.505779+00","4"
"2","2025-09-30 08:49:38.137745+00","4"
"2","2025-09-30 08:52:08.135167+00","4"
"2","2025-09-30 08:52:41.198593+00","4"
"2","2025-09-30 08:54:38.195654+00","4"
"2","2025-09-30 08:56:30.006007+00","4"
"2","2025-09-30 08:57:08.190683+00","4"
"2","2025-09-30 08:59:38.66814+00","4"
"2","2025-09-30 09:00:16.554987+00","4"
"2","2025-09-30 09:02:08.23723+00","4"
"2","2025-09-30 09:04:21.705221+00","4"
"2","2025-09-30 09:04:38.32035+00","4"
"2","2025-09-30 09:07:08.320748+00","4"
